Generation,Position,Frequency,Effect,Origin
1,610140,0.099650,0.088816,1
2,610140,0.096500,0.088816,1
3,610140,0.095650,0.088816,1
4,610140,0.096650,0.088816,1
5,610140,0.099900,0.088816,1
6,610140,0.101600,0.088816,1
7,610140,0.101800,0.088816,1
8,610140,0.101750,0.088816,1
9,610140,0.101700,0.088816,1
10,610140,0.104600,0.088816,1
11,610140,0.105000,0.088816,1
12,610140,0.106200,0.088816,1
13,610140,0.105100,0.088816,1
14,610140,0.106600,0.088816,1
15,610140,0.104900,0.088816,1
16,610140,0.109350,0.088816,1
17,610140,0.107900,0.088816,1
18,610140,0.108400,0.088816,1
19,610140,0.109550,0.088816,1
20,610140,0.112450,0.088816,1
21,610140,0.115750,0.088816,1
22,610140,0.112550,0.088816,1
23,610140,0.110350,0.088816,1
24,610140,0.111650,0.088816,1
25,610140,0.113000,0.088816,1
26,610140,0.110850,0.088816,1
27,610140,0.108650,0.088816,1
28,610140,0.110150,0.088816,1
29,610140,0.109350,0.088816,1
30,610140,0.116250,0.088816,1
31,610140,0.121250,0.088816,1
32,610140,0.122450,0.088816,1
33,610140,0.125900,0.088816,1
34,610140,0.125600,0.088816,1
35,610140,0.128050,0.088816,1
36,610140,0.128400,0.088816,1
37,610140,0.126450,0.088816,1
38,610140,0.128000,0.088816,1
39,610140,0.129750,0.088816,1
40,610140,0.131450,0.088816,1
41,610140,0.132900,0.088816,1
42,610140,0.136150,0.088816,1
43,610140,0.136200,0.088816,1
44,610140,0.135600,0.088816,1
45,610140,0.139050,0.088816,1
46,610140,0.143050,0.088816,1
47,610140,0.147650,0.088816,1
48,610140,0.150000,0.088816,1
49,610140,0.152800,0.088816,1
50,610140,0.151200,0.088816,1
51,610140,0.150100,0.088816,1
52,610140,0.150250,0.088816,1
53,610140,0.154550,0.088816,1
54,610140,0.152900,0.088816,1
55,610140,0.151100,0.088816,1
56,610140,0.151800,0.088816,1
57,610140,0.153250,0.088816,1
58,610140,0.156800,0.088816,1
59,610140,0.160550,0.088816,1
60,610140,0.161600,0.088816,1
61,610140,0.160950,0.088816,1
62,610140,0.162450,0.088816,1
63,610140,0.163400,0.088816,1
64,610140,0.162750,0.088816,1
65,610140,0.162600,0.088816,1
66,610140,0.163150,0.088816,1
67,610140,0.160500,0.088816,1
68,610140,0.165200,0.088816,1
69,610140,0.170600,0.088816,1
70,610140,0.174900,0.088816,1
71,610140,0.178050,0.088816,1
72,610140,0.173650,0.088816,1
73,610140,0.173050,0.088816,1
74,610140,0.174700,0.088816,1
75,610140,0.178600,0.088816,1
76,610140,0.177300,0.088816,1
77,610140,0.173850,0.088816,1
78,610140,0.174600,0.088816,1
79,610140,0.179550,0.088816,1
80,610140,0.177300,0.088816,1
81,610140,0.177750,0.088816,1
82,610140,0.182650,0.088816,1
83,610140,0.185500,0.088816,1
84,610140,0.186650,0.088816,1
85,610140,0.188400,0.088816,1
86,610140,0.188550,0.088816,1
87,610140,0.189050,0.088816,1
88,610140,0.191000,0.088816,1
89,610140,0.193550,0.088816,1
90,610140,0.192100,0.088816,1
91,610140,0.197950,0.088816,1
92,610140,0.198600,0.088816,1
93,610140,0.199850,0.088816,1
94,610140,0.199000,0.088816,1
95,610140,0.202650,0.088816,1
96,610140,0.206250,0.088816,1
97,610140,0.208950,0.088816,1
98,610140,0.211200,0.088816,1
99,610140,0.215300,0.088816,1
100,610140,0.215400,0.088816,1
101,610140,0.221150,0.088816,1
102,610140,0.228150,0.088816,1
103,610140,0.228850,0.088816,1
104,610140,0.231700,0.088816,1
105,610140,0.226800,0.088816,1
106,610140,0.225650,0.088816,1
107,610140,0.225400,0.088816,1
108,610140,0.229900,0.088816,1
109,610140,0.232000,0.088816,1
110,610140,0.236500,0.088816,1
111,610140,0.236400,0.088816,1
112,610140,0.233150,0.088816,1
113,610140,0.233800,0.088816,1
114,610140,0.234050,0.088816,1
115,610140,0.231700,0.088816,1
116,610140,0.234450,0.088816,1
117,610140,0.238150,0.088816,1
118,610140,0.251550,0.088816,1
119,610140,0.254200,0.088816,1
120,610140,0.261000,0.088816,1
121,610140,0.257250,0.088816,1
122,610140,0.259450,0.088816,1
123,610140,0.261600,0.088816,1
124,610140,0.264050,0.088816,1
125,610140,0.270450,0.088816,1
126,610140,0.270450,0.088816,1
127,610140,0.273700,0.088816,1
128,610140,0.275000,0.088816,1
129,610140,0.277500,0.088816,1
130,610140,0.281000,0.088816,1
131,610140,0.287050,0.088816,1
132,610140,0.288650,0.088816,1
133,610140,0.287600,0.088816,1
134,610140,0.291600,0.088816,1
135,610140,0.289950,0.088816,1
136,610140,0.286150,0.088816,1
137,610140,0.285450,0.088816,1
138,610140,0.284800,0.088816,1
139,610140,0.288450,0.088816,1
140,610140,0.301000,0.088816,1
141,610140,0.308550,0.088816,1
142,610140,0.309500,0.088816,1
143,610140,0.317550,0.088816,1
144,610140,0.320150,0.088816,1
145,610140,0.329350,0.088816,1
146,610140,0.333650,0.088816,1
147,610140,0.340650,0.088816,1
148,610140,0.342150,0.088816,1
149,610140,0.343900,0.088816,1
150,610140,0.349300,0.088816,1
151,610140,0.347200,0.088816,1
152,610140,0.352750,0.088816,1
153,610140,0.348950,0.088816,1
154,610140,0.345100,0.088816,1
155,610140,0.342600,0.088816,1
156,610140,0.350350,0.088816,1
157,610140,0.347200,0.088816,1
158,610140,0.349750,0.088816,1
159,610140,0.351050,0.088816,1
160,610140,0.351950,0.088816,1
161,610140,0.354700,0.088816,1
162,610140,0.358900,0.088816,1
163,610140,0.361800,0.088816,1
164,610140,0.359450,0.088816,1
165,610140,0.359250,0.088816,1
166,610140,0.355550,0.088816,1
167,610140,0.355400,0.088816,1
168,610140,0.363000,0.088816,1
169,610140,0.367900,0.088816,1
170,610140,0.369550,0.088816,1
171,610140,0.372500,0.088816,1
172,610140,0.376100,0.088816,1
173,610140,0.377750,0.088816,1
174,610140,0.372750,0.088816,1
175,610140,0.378100,0.088816,1
176,610140,0.380400,0.088816,1
177,610140,0.377850,0.088816,1
178,610140,0.376950,0.088816,1
179,610140,0.385100,0.088816,1
180,610140,0.386400,0.088816,1
181,610140,0.385450,0.088816,1
182,610140,0.380200,0.088816,1
183,610140,0.374000,0.088816,1
184,610140,0.379750,0.088816,1
185,610140,0.380600,0.088816,1
186,610140,0.376350,0.088816,1
187,610140,0.382350,0.088816,1
188,610140,0.387850,0.088816,1
189,610140,0.389600,0.088816,1
190,610140,0.392500,0.088816,1
191,610140,0.396000,0.088816,1
192,610140,0.401500,0.088816,1
193,610140,0.401950,0.088816,1
194,610140,0.403600,0.088816,1
195,610140,0.407950,0.088816,1
196,610140,0.413350,0.088816,1
197,610140,0.409900,0.088816,1
198,610140,0.407850,0.088816,1
199,610140,0.411650,0.088816,1
200,610140,0.410400,0.088816,1
201,610140,0.409900,0.088816,1
202,610140,0.408450,0.088816,1
203,610140,0.414350,0.088816,1
204,610140,0.425250,0.088816,1
205,610140,0.425750,0.088816,1
206,610140,0.427250,0.088816,1
207,610140,0.433650,0.088816,1
208,610140,0.438000,0.088816,1
209,610140,0.432750,0.088816,1
210,610140,0.432250,0.088816,1
211,610140,0.436300,0.088816,1
212,610140,0.436750,0.088816,1
213,610140,0.431700,0.088816,1
214,610140,0.430350,0.088816,1
215,610140,0.430950,0.088816,1
216,610140,0.434450,0.088816,1
217,610140,0.441300,0.088816,1
218,610140,0.451300,0.088816,1
219,610140,0.455050,0.088816,1
220,610140,0.462650,0.088816,1
221,610140,0.468200,0.088816,1
222,610140,0.471450,0.088816,1
223,610140,0.473050,0.088816,1
224,610140,0.478050,0.088816,1
225,610140,0.484400,0.088816,1
226,610140,0.481550,0.088816,1
227,610140,0.483900,0.088816,1
228,610140,0.486850,0.088816,1
229,610140,0.491150,0.088816,1
230,610140,0.487650,0.088816,1
231,610140,0.487300,0.088816,1
232,610140,0.494400,0.088816,1
233,610140,0.496850,0.088816,1
234,610140,0.500400,0.088816,1
235,610140,0.504000,0.088816,1
236,610140,0.504250,0.088816,1
237,610140,0.507150,0.088816,1
238,610140,0.505650,0.088816,1
239,610140,0.512500,0.088816,1
240,610140,0.511850,0.088816,1
241,610140,0.515100,0.088816,1
242,610140,0.516200,0.088816,1
243,610140,0.518850,0.088816,1
244,610140,0.522050,0.088816,1
245,610140,0.526100,0.088816,1
246,610140,0.528000,0.088816,1
247,610140,0.527250,0.088816,1
248,610140,0.528200,0.088816,1
249,610140,0.533700,0.088816,1
250,610140,0.533900,0.088816,1
251,610140,0.538300,0.088816,1
252,610140,0.548400,0.088816,1
253,610140,0.542350,0.088816,1
254,610140,0.543600,0.088816,1
255,610140,0.543950,0.088816,1
256,610140,0.546250,0.088816,1
257,610140,0.548450,0.088816,1
258,610140,0.553100,0.088816,1
259,610140,0.551850,0.088816,1
260,610140,0.553100,0.088816,1
261,610140,0.560800,0.088816,1
262,610140,0.562400,0.088816,1
263,610140,0.562700,0.088816,1
264,610140,0.563750,0.088816,1
265,610140,0.567700,0.088816,1
266,610140,0.570250,0.088816,1
267,610140,0.573500,0.088816,1
268,610140,0.572150,0.088816,1
269,610140,0.575150,0.088816,1
270,610140,0.582900,0.088816,1
271,610140,0.583550,0.088816,1
272,610140,0.589750,0.088816,1
273,610140,0.591750,0.088816,1
274,610140,0.591100,0.088816,1
275,610140,0.591200,0.088816,1
276,610140,0.591950,0.088816,1
277,610140,0.593650,0.088816,1
278,610140,0.594500,0.088816,1
279,610140,0.593100,0.088816,1
280,610140,0.588000,0.088816,1
281,610140,0.595400,0.088816,1
282,610140,0.598150,0.088816,1
283,610140,0.603800,0.088816,1
