Generation,Position,Frequency,Effect,Origin
7,915217,0.466200,6.392057,1
7,671159,0.415050,2.821470,1
7,793188,0.359350,1.499619,1
7,549130,0.289750,1.890630,1
7,1037246,0.159550,0.301926,1
8,183043,0.969200,0.330553,1
8,427101,0.959050,0.412421,1
8,1159275,0.956550,2.819775,1
8,305072,0.882200,1.357641,1
8,61014,0.474850,3.048570,1
8,915217,0.461300,6.392057,1
8,671159,0.410050,2.821470,1
8,793188,0.356150,1.499619,1
8,549130,0.289100,1.890630,1
8,1037246,0.155050,0.301926,1
9,183043,0.968400,0.330553,1
9,427101,0.959100,0.412421,1
9,1159275,0.955650,2.819775,1
9,305072,0.883200,1.357641,1
9,61014,0.475500,3.048570,1
9,915217,0.458300,6.392057,1
9,671159,0.409400,2.821470,1
9,793188,0.359200,1.499619,1
9,549130,0.285200,1.890630,1
9,1037246,0.156950,0.301926,1
10,183043,0.967900,0.330553,1
10,427101,0.962250,0.412421,1
10,1159275,0.953600,2.819775,1
10,305072,0.883050,1.357641,1
10,61014,0.486600,3.048570,1
10,915217,0.461550,6.392057,1
10,671159,0.404050,2.821470,1
10,793188,0.357450,1.499619,1
10,549130,0.279700,1.890630,1
10,1037246,0.156300,0.301926,1
11,183043,0.969350,0.330553,1
11,427101,0.960100,0.412421,1
11,1159275,0.951600,2.819775,1
11,305072,0.880800,1.357641,1
11,61014,0.489100,3.048570,1
11,915217,0.462500,6.392057,1
11,671159,0.406650,2.821470,1
11,793188,0.360300,1.499619,1
11,549130,0.282550,1.890630,1
11,1037246,0.154500,0.301926,1
12,183043,0.971600,0.330553,1
12,427101,0.958850,0.412421,1
12,1159275,0.950300,2.819775,1
12,305072,0.875450,1.357641,1
12,61014,0.486350,3.048570,1
12,915217,0.460650,6.392057,1
12,671159,0.410850,2.821470,1
12,793188,0.357150,1.499619,1
12,549130,0.290150,1.890630,1
12,1037246,0.149200,0.301926,1
13,183043,0.971350,0.330553,1
13,427101,0.960650,0.412421,1
13,1159275,0.952750,2.819775,1
13,305072,0.876250,1.357641,1
13,61014,0.491150,3.048570,1
13,915217,0.453100,6.392057,1
13,671159,0.412650,2.821470,1
13,793188,0.352400,1.499619,1
13,549130,0.296350,1.890630,1
13,1037246,0.147350,0.301926,1
14,183043,0.971800,0.330553,1
14,427101,0.962150,0.412421,1
14,1159275,0.949850,2.819775,1
14,305072,0.876750,1.357641,1
14,61014,0.495900,3.048570,1
14,915217,0.451250,6.392057,1
14,671159,0.417400,2.821470,1
14,793188,0.354150,1.499619,1
14,549130,0.295500,1.890630,1
14,1037246,0.146150,0.301926,1
15,183043,0.971400,0.330553,1
15,427101,0.963050,0.412421,1
15,1159275,0.948800,2.819775,1
15,305072,0.874500,1.357641,1
15,61014,0.495900,3.048570,1
15,915217,0.449400,6.392057,1
15,671159,0.421900,2.821470,1
15,793188,0.349500,1.499619,1
15,549130,0.299600,1.890630,1
15,1037246,0.146050,0.301926,1
16,183043,0.970800,0.330553,1
16,427101,0.963450,0.412421,1
16,1159275,0.946250,2.819775,1
16,305072,0.877600,1.357641,1
16,61014,0.486050,3.048570,1
16,915217,0.456650,6.392057,1
16,671159,0.424700,2.821470,1
16,793188,0.347750,1.499619,1
16,549130,0.305150,1.890630,1
16,1037246,0.145700,0.301926,1
17,183043,0.970150,0.330553,1
17,427101,0.963300,0.412421,1
17,1159275,0.944650,2.819775,1
17,305072,0.876700,1.357641,1
17,61014,0.487200,3.048570,1
17,915217,0.456600,6.392057,1
17,671159,0.425900,2.821470,1
17,793188,0.350200,1.499619,1
17,549130,0.303700,1.890630,1
17,1037246,0.146450,0.301926,1
18,183043,0.970850,0.330553,1
18,427101,0.962800,0.412421,1
18,1159275,0.945900,2.819775,1
18,305072,0.880050,1.357641,1
18,61014,0.490650,3.048570,1
18,915217,0.447000,6.392057,1
18,671159,0.427000,2.821470,1
18,793188,0.345300,1.499619,1
18,549130,0.302000,1.890630,1
18,1037246,0.145300,0.301926,1
19,183043,0.969100,0.330553,1
19,427101,0.963000,0.412421,1
19,1159275,0.947250,2.819775,1
19,305072,0.879950,1.357641,1
19,61014,0.494400,3.048570,1
19,915217,0.444850,6.392057,1
19,671159,0.427550,2.821470,1
19,793188,0.342600,1.499619,1
19,549130,0.309600,1.890630,1
19,1037246,0.145650,0.301926,1
20,183043,0.968050,0.330553,1
20,427101,0.963600,0.412421,1
20,1159275,0.946450,2.819775,1
20,305072,0.877000,1.357641,1
20,61014,0.490350,3.048570,1
20,915217,0.440800,6.392057,1
20,671159,0.419450,2.821470,1
20,793188,0.343350,1.499619,1
20,549130,0.307950,1.890630,1
20,1037246,0.143750,0.301926,1
21,183043,0.969050,0.330553,1
21,427101,0.964600,0.412421,1
21,1159275,0.944600,2.819775,1
21,305072,0.881050,1.357641,1
21,61014,0.489900,3.048570,1
21,915217,0.439650,6.392057,1
21,671159,0.411900,2.821470,1
21,793188,0.348250,1.499619,1
21,549130,0.308950,1.890630,1
21,1037246,0.146800,0.301926,1
22,183043,0.967150,0.330553,1
22,427101,0.964300,0.412421,1
22,1159275,0.945050,2.819775,1
22,305072,0.883100,1.357641,1
22,61014,0.488500,3.048570,1
22,915217,0.437650,6.392057,1
22,671159,0.413900,2.821470,1
22,793188,0.349250,1.499619,1
22,549130,0.312950,1.890630,1
22,1037246,0.144850,0.301926,1
23,183043,0.968950,0.330553,1
23,427101,0.965850,0.412421,1
23,1159275,0.946400,2.819775,1
23,305072,0.885600,1.357641,1
23,61014,0.491550,3.048570,1
23,915217,0.427500,6.392057,1
23,671159,0.411250,2.821470,1
23,793188,0.344200,1.499619,1
23,549130,0.314450,1.890630,1
23,1037246,0.144350,0.301926,1
24,183043,0.967600,0.330553,1
24,427101,0.966400,0.412421,1
24,1159275,0.945150,2.819775,1
24,305072,0.882850,1.357641,1
24,61014,0.489250,3.048570,1
24,915217,0.427400,6.392057,1
24,671159,0.407400,2.821470,1
24,793188,0.344150,1.499619,1
24,549130,0.315850,1.890630,1
24,1037246,0.141600,0.301926,1
25,183043,0.966050,0.330553,1
25,427101,0.965750,0.412421,1
25,1159275,0.945550,2.819775,1
25,305072,0.881800,1.357641,1
25,61014,0.490150,3.048570,1
25,915217,0.422200,6.392057,1
25,671159,0.406900,2.821470,1
25,793188,0.336200,1.499619,1
25,549130,0.315050,1.890630,1
25,1037246,0.141000,0.301926,1
26,427101,0.967000,0.412421,1
26,183043,0.963000,0.330553,1
26,1159275,0.940000,2.819775,1
26,305072,0.896500,1.357641,1
26,61014,0.495000,3.048570,1
26,915217,0.429000,6.392057,1
26,671159,0.403000,2.821470,1
26,793188,0.328500,1.499619,1
26,549130,0.295000,1.890630,1
26,1037246,0.160000,0.301926,1
27,183043,0.971000,0.330553,1
27,427101,0.966000,0.412421,1
27,1159275,0.938000,2.819775,1
27,305072,0.891500,1.357641,1
27,61014,0.487500,3.048570,1
27,915217,0.433500,6.392057,1
27,671159,0.419500,2.821470,1
27,793188,0.330000,1.499619,1
27,549130,0.282500,1.890630,1
27,1037246,0.147500,0.301926,1
28,183043,0.966000,0.330553,1
28,427101,0.965000,0.412421,1
28,1159275,0.934500,2.819775,1
28,305072,0.896000,1.357641,1
28,61014,0.491000,3.048570,1
28,671159,0.417500,2.821470,1
28,915217,0.416500,6.392057,1
28,793188,0.330000,1.499619,1
28,549130,0.299500,1.890630,1
28,1037246,0.154000,0.301926,1
29,427101,0.967500,0.412421,1
29,183043,0.957500,0.330553,1
29,1159275,0.930000,2.819775,1
29,305072,0.894500,1.357641,1
29,61014,0.531500,3.048570,1
29,671159,0.419500,2.821470,1
29,915217,0.413500,6.392057,1
29,793188,0.328500,1.499619,1
29,549130,0.304000,1.890630,1
29,1037246,0.158000,0.301926,1
30,427101,0.969500,0.412421,1
30,183043,0.954000,0.330553,1
30,1159275,0.926000,2.819775,1
30,305072,0.873500,1.357641,1
30,61014,0.540500,3.048570,1
30,671159,0.438500,2.821470,1
30,915217,0.413500,6.392057,1
30,793188,0.324000,1.499619,1
30,549130,0.314500,1.890630,1
30,1037246,0.164000,0.301926,1
31,427101,0.968000,0.412421,1
31,183043,0.961000,0.330553,1
31,1159275,0.922500,2.819775,1
31,305072,0.884000,1.357641,1
31,61014,0.525500,3.048570,1
31,671159,0.436500,2.821470,1
31,915217,0.420500,6.392057,1
31,549130,0.333000,1.890630,1
31,793188,0.326500,1.499619,1
31,1037246,0.173500,0.301926,1
32,427101,0.972500,0.412421,1
32,183043,0.965500,0.330553,1
32,1159275,0.931500,2.819775,1
32,305072,0.884500,1.357641,1
32,61014,0.522000,3.048570,1
32,915217,0.429500,6.392057,1
32,671159,0.418000,2.821470,1
32,793188,0.333500,1.499619,1
32,549130,0.332500,1.890630,1
32,1037246,0.177000,0.301926,1
33,427101,0.973500,0.412421,1
33,183043,0.971500,0.330553,1
33,1159275,0.932000,2.819775,1
33,305072,0.875000,1.357641,1
33,61014,0.528000,3.048570,1
33,671159,0.439500,2.821470,1
33,915217,0.423500,6.392057,1
33,549130,0.334000,1.890630,1
33,793188,0.328500,1.499619,1
33,1037246,0.176000,0.301926,1
34,427101,0.973500,0.412421,1
34,183043,0.972500,0.330553,1
34,1159275,0.940000,2.819775,1
34,305072,0.876000,1.357641,1
34,61014,0.518500,3.048570,1
34,671159,0.436000,2.821470,1
34,915217,0.401500,6.392057,1
34,549130,0.326500,1.890630,1
34,793188,0.320000,1.499619,1
34,1037246,0.179000,0.301926,1
35,427101,0.976500,0.412421,1
35,183043,0.965500,0.330553,1
35,1159275,0.936000,2.819775,1
35,305072,0.873500,1.357641,1
35,61014,0.503500,3.048570,1
35,671159,0.438500,2.821470,1
35,915217,0.401500,6.392057,1
35,793188,0.334000,1.499619,1
35,549130,0.323000,1.890630,1
35,1037246,0.171000,0.301926,1
36,427101,0.972500,0.412421,1
36,183043,0.959000,0.330553,1
36,1159275,0.938500,2.819775,1
36,305072,0.873500,1.357641,1
36,61014,0.498500,3.048570,1
36,671159,0.440500,2.821470,1
36,915217,0.399000,6.392057,1
36,793188,0.340500,1.499619,1
36,549130,0.308500,1.890630,1
36,1037246,0.172500,0.301926,1
37,427101,0.972000,0.412421,1
37,183043,0.962000,0.330553,1
37,1159275,0.931000,2.819775,1
37,305072,0.868000,1.357641,1
37,61014,0.507500,3.048570,1
37,671159,0.437500,2.821470,1
37,915217,0.410000,6.392057,1
37,793188,0.332000,1.499619,1
37,549130,0.299000,1.890630,1
37,1037246,0.167000,0.301926,1
38,427101,0.970000,0.412421,1
38,183043,0.966000,0.330553,1
38,1159275,0.938000,2.819775,1
38,305072,0.873000,1.357641,1
38,61014,0.515500,3.048570,1
38,671159,0.447000,2.821470,1
38,915217,0.393500,6.392057,1
38,793188,0.329000,1.499619,1
38,549130,0.281500,1.890630,1
38,1037246,0.176500,0.301926,1
39,427101,0.974500,0.412421,1
39,183043,0.962000,0.330553,1
39,1159275,0.943000,2.819775,1
39,305072,0.874000,1.357641,1
39,61014,0.515000,3.048570,1
39,671159,0.434500,2.821470,1
39,915217,0.379500,6.392057,1
39,793188,0.310000,1.499619,1
39,549130,0.294000,1.890630,1
39,1037246,0.157500,0.301926,1
40,427101,0.974500,0.412421,1
40,183043,0.962000,0.330553,1
40,1159275,0.946000,2.819775,1
40,305072,0.880000,1.357641,1
40,61014,0.528000,3.048570,1
40,671159,0.426000,2.821470,1
40,915217,0.385000,6.392057,1
40,549130,0.306000,1.890630,1
40,793188,0.304500,1.499619,1
40,1037246,0.167000,0.301926,1
41,427101,0.974000,0.412421,1
41,183043,0.955000,0.330553,1
41,1159275,0.943000,2.819775,1
41,305072,0.872500,1.357641,1
41,61014,0.534500,3.048570,1
41,671159,0.427500,2.821470,1
41,915217,0.380000,6.392057,1
41,549130,0.315500,1.890630,1
41,793188,0.301000,1.499619,1
41,1037246,0.160000,0.301926,1
42,427101,0.971000,0.412421,1
42,183043,0.956500,0.330553,1
42,1159275,0.943000,2.819775,1
42,305072,0.868500,1.357641,1
42,61014,0.525000,3.048570,1
42,671159,0.421000,2.821470,1
42,915217,0.387500,6.392057,1
42,549130,0.330000,1.890630,1
42,793188,0.309500,1.499619,1
42,1037246,0.161000,0.301926,1
43,427101,0.972500,0.412421,1
43,183043,0.957000,0.330553,1
43,1159275,0.932500,2.819775,1
43,305072,0.868000,1.357641,1
43,61014,0.516500,3.048570,1
43,671159,0.423500,2.821470,1
43,915217,0.389000,6.392057,1
43,549130,0.333500,1.890630,1
43,793188,0.316500,1.499619,1
43,1037246,0.181000,0.301926,1
44,427101,0.974500,0.412421,1
44,183043,0.957000,0.330553,1
44,1159275,0.936500,2.819775,1
44,305072,0.859000,1.357641,1
44,61014,0.520500,3.048570,1
44,671159,0.435000,2.821470,1
44,915217,0.401500,6.392057,1
44,549130,0.338500,1.890630,1
44,793188,0.309000,1.499619,1
44,1037246,0.186000,0.301926,1
45,427101,0.967000,0.412421,1
45,183043,0.955500,0.330553,1
45,1159275,0.936000,2.819775,1
45,305072,0.852000,1.357641,1
45,61014,0.506500,3.048570,1
45,671159,0.441000,2.821470,1
45,915217,0.405500,6.392057,1
45,549130,0.321500,1.890630,1
45,793188,0.307500,1.499619,1
45,1037246,0.177500,0.301926,1
46,427101,0.971000,0.412421,1
46,183043,0.955000,0.330553,1
46,1159275,0.937500,2.819775,1
46,305072,0.858500,1.357641,1
46,61014,0.495000,3.048570,1
46,671159,0.453500,2.821470,1
46,915217,0.393000,6.392057,1
46,549130,0.326000,1.890630,1
46,793188,0.300500,1.499619,1
46,1037246,0.159500,0.301926,1
47,427101,0.972000,0.412421,1
47,183043,0.959000,0.330553,1
47,1159275,0.935500,2.819775,1
47,305072,0.849000,1.357641,1
47,61014,0.494500,3.048570,1
47,671159,0.473000,2.821470,1
47,915217,0.405000,6.392057,1
47,549130,0.331000,1.890630,1
47,793188,0.305000,1.499619,1
47,1037246,0.162000,0.301926,1
48,427101,0.972000,0.412421,1
48,183043,0.959500,0.330553,1
48,1159275,0.935000,2.819775,1
48,305072,0.846000,1.357641,1
48,61014,0.497000,3.048570,1
48,671159,0.464500,2.821470,1
48,915217,0.404500,6.392057,1
48,549130,0.326000,1.890630,1
48,793188,0.287500,1.499619,1
48,1037246,0.160500,0.301926,1
49,427101,0.980500,0.412421,1
49,183043,0.949500,0.330553,1
49,1159275,0.934500,2.819775,1
49,305072,0.844500,1.357641,1
49,61014,0.480500,3.048570,1
49,671159,0.476000,2.821470,1
49,915217,0.400000,6.392057,1
49,549130,0.305000,1.890630,1
49,793188,0.273500,1.499619,1
49,1037246,0.171500,0.301926,1
50,427101,0.982000,0.412421,1
50,183043,0.951500,0.330553,1
50,1159275,0.936000,2.819775,1
50,305072,0.848500,1.357641,1
50,61014,0.488500,3.048570,1
50,671159,0.464500,2.821470,1
50,915217,0.387500,6.392057,1
50,549130,0.309500,1.890630,1
50,793188,0.255000,1.499619,1
50,1037246,0.168500,0.301926,1
51,427101,0.981500,0.412421,1
51,183043,0.953100,0.330553,1
51,1159275,0.939100,2.819775,1
51,305072,0.846600,1.357641,1
51,61014,0.489500,3.048570,1
51,671159,0.467000,2.821470,1
51,915217,0.381900,6.392057,1
51,549130,0.310100,1.890630,1
51,793188,0.268100,1.499619,1
51,1037246,0.166400,0.301926,1
52,427101,0.981400,0.412421,1
52,183043,0.953900,0.330553,1
52,1159275,0.939100,2.819775,1
52,305072,0.848100,1.357641,1
52,61014,0.492200,3.048570,1
52,671159,0.463000,2.821470,1
52,915217,0.377600,6.392057,1
52,549130,0.306500,1.890630,1
52,793188,0.274000,1.499619,1
52,1037246,0.164600,0.301926,1
53,427101,0.981200,0.412421,1
53,183043,0.949200,0.330553,1
53,1159275,0.933600,2.819775,1
53,305072,0.848600,1.357641,1
53,61014,0.503600,3.048570,1
53,671159,0.466500,2.821470,1
53,915217,0.372700,6.392057,1
53,549130,0.313800,1.890630,1
53,793188,0.272300,1.499619,1
53,1037246,0.165100,0.301926,1
54,427101,0.980300,0.412421,1
54,183043,0.953600,0.330553,1
54,1159275,0.932300,2.819775,1
54,305072,0.844800,1.357641,1
54,61014,0.494200,3.048570,1
54,671159,0.456900,2.821470,1
54,915217,0.371200,6.392057,1
54,549130,0.316800,1.890630,1
54,793188,0.274100,1.499619,1
54,1037246,0.167400,0.301926,1
55,427101,0.981000,0.412421,1
55,183043,0.953800,0.330553,1
55,1159275,0.931900,2.819775,1
55,305072,0.846000,1.357641,1
55,61014,0.504000,3.048570,1
55,671159,0.458400,2.821470,1
55,915217,0.368300,6.392057,1
55,549130,0.314100,1.890630,1
55,793188,0.273400,1.499619,1
55,1037246,0.174600,0.301926,1
56,427101,0.979800,0.412421,1
56,183043,0.956400,0.330553,1
56,1159275,0.935400,2.819775,1
56,305072,0.850400,1.357641,1
56,61014,0.503200,3.048570,1
56,671159,0.449900,2.821470,1
56,915217,0.378600,6.392057,1
56,549130,0.311400,1.890630,1
56,793188,0.273300,1.499619,1
56,1037246,0.173200,0.301926,1
57,427101,0.981600,0.412421,1
57,183043,0.958400,0.330553,1
57,1159275,0.930200,2.819775,1
57,305072,0.846100,1.357641,1
57,61014,0.498300,3.048570,1
57,671159,0.454500,2.821470,1
57,915217,0.377500,6.392057,1
57,549130,0.317900,1.890630,1
57,793188,0.281200,1.499619,1
57,1037246,0.175900,0.301926,1
58,427101,0.981200,0.412421,1
58,183043,0.959500,0.330553,1
58,1159275,0.936900,2.819775,1
58,305072,0.840900,1.357641,1
58,61014,0.487300,3.048570,1
58,671159,0.455600,2.821470,1
58,915217,0.371400,6.392057,1
58,549130,0.315600,1.890630,1
58,793188,0.284300,1.499619,1
58,1037246,0.180000,0.301926,1
59,427101,0.983100,0.412421,1
59,183043,0.960400,0.330553,1
59,1159275,0.938100,2.819775,1
59,305072,0.840900,1.357641,1
59,61014,0.479800,3.048570,1
59,671159,0.457100,2.821470,1
59,915217,0.376300,6.392057,1
59,549130,0.312400,1.890630,1
59,793188,0.288000,1.499619,1
59,1037246,0.180300,0.301926,1
60,427101,0.985800,0.412421,1
60,183043,0.960600,0.330553,1
60,1159275,0.941500,2.819775,1
60,305072,0.846000,1.357641,1
60,61014,0.476900,3.048570,1
60,671159,0.445400,2.821470,1
60,915217,0.371200,6.392057,1
60,549130,0.308600,1.890630,1
60,793188,0.285000,1.499619,1
60,1037246,0.186000,0.301926,1
61,427101,0.985500,0.412421,1
61,183043,0.961700,0.330553,1
61,1159275,0.943800,2.819775,1
61,305072,0.844700,1.357641,1
61,61014,0.470600,3.048570,1
61,671159,0.442000,2.821470,1
61,915217,0.372200,6.392057,1
61,549130,0.301800,1.890630,1
61,793188,0.282400,1.499619,1
61,1037246,0.185900,0.301926,1
62,427101,0.985500,0.412421,1
62,183043,0.962500,0.330553,1
62,1159275,0.949500,2.819775,1
62,305072,0.846000,1.357641,1
62,61014,0.475400,3.048570,1
62,671159,0.439200,2.821470,1
62,915217,0.362700,6.392057,1
62,549130,0.297800,1.890630,1
62,793188,0.278100,1.499619,1
62,1037246,0.187500,0.301926,1
63,427101,0.987300,0.412421,1
63,183043,0.961900,0.330553,1
63,1159275,0.946700,2.819775,1
63,305072,0.850300,1.357641,1
63,61014,0.484700,3.048570,1
63,671159,0.429600,2.821470,1
63,915217,0.361700,6.392057,1
63,549130,0.299600,1.890630,1
63,793188,0.269000,1.499619,1
63,1037246,0.192900,0.301926,1
64,427101,0.986900,0.412421,1
64,183043,0.962300,0.330553,1
64,1159275,0.943600,2.819775,1
64,305072,0.852300,1.357641,1
64,61014,0.487000,3.048570,1
64,671159,0.432900,2.821470,1
64,915217,0.360100,6.392057,1
64,549130,0.297100,1.890630,1
64,793188,0.273500,1.499619,1
64,1037246,0.192500,0.301926,1
65,427101,0.985100,0.412421,1
65,183043,0.963500,0.330553,1
65,1159275,0.939600,2.819775,1
65,305072,0.851200,1.357641,1
65,61014,0.478000,3.048570,1
65,671159,0.425000,2.821470,1
65,915217,0.367500,6.392057,1
65,549130,0.297600,1.890630,1
65,793188,0.266500,1.499619,1
65,1037246,0.188400,0.301926,1
66,427101,0.984800,0.412421,1
66,183043,0.964000,0.330553,1
66,1159275,0.939900,2.819775,1
66,305072,0.848500,1.357641,1
66,61014,0.478600,3.048570,1
66,671159,0.423700,2.821470,1
66,915217,0.368900,6.392057,1
66,549130,0.292500,1.890630,1
66,793188,0.271200,1.499619,1
66,1037246,0.185200,0.301926,1
67,427101,0.984300,0.412421,1
67,183043,0.964400,0.330553,1
67,1159275,0.942400,2.819775,1
67,305072,0.849600,1.357641,1
67,61014,0.478900,3.048570,1
67,671159,0.419800,2.821470,1
67,915217,0.363900,6.392057,1
67,549130,0.294800,1.890630,1
67,793188,0.268700,1.499619,1
67,1037246,0.190700,0.301926,1
68,427101,0.985800,0.412421,1
68,183043,0.961500,0.330553,1
68,1159275,0.938700,2.819775,1
68,305072,0.845100,1.357641,1
68,61014,0.477000,3.048570,1
68,671159,0.416900,2.821470,1
68,915217,0.354300,6.392057,1
68,549130,0.299500,1.890630,1
68,793188,0.268600,1.499619,1
68,1037246,0.196600,0.301926,1
69,427101,0.983500,0.412421,1
69,183043,0.959800,0.330553,1
69,1159275,0.939300,2.819775,1
69,305072,0.842300,1.357641,1
69,61014,0.477600,3.048570,1
69,671159,0.416200,2.821470,1
69,915217,0.353600,6.392057,1
69,549130,0.295200,1.890630,1
69,793188,0.264800,1.499619,1
69,1037246,0.201400,0.301926,1
70,427101,0.984700,0.412421,1
70,183043,0.958200,0.330553,1
70,1159275,0.939100,2.819775,1
70,305072,0.841800,1.357641,1
70,61014,0.473200,3.048570,1
70,671159,0.410700,2.821470,1
70,915217,0.353400,6.392057,1
70,549130,0.294300,1.890630,1
70,793188,0.258700,1.499619,1
70,1037246,0.200600,0.301926,1
71,427101,0.984100,0.412421,1
71,183043,0.957000,0.330553,1
71,1159275,0.936300,2.819775,1
71,305072,0.839700,1.357641,1
71,61014,0.475000,3.048570,1
71,671159,0.408000,2.821470,1
71,915217,0.358500,6.392057,1
71,549130,0.297100,1.890630,1
71,793188,0.257400,1.499619,1
71,1037246,0.210100,0.301926,1
72,427101,0.985700,0.412421,1
72,183043,0.957200,0.330553,1
72,1159275,0.940200,2.819775,1
72,305072,0.838400,1.357641,1
72,61014,0.467500,3.048570,1
72,671159,0.405400,2.821470,1
72,915217,0.353100,6.392057,1
72,549130,0.294300,1.890630,1
72,793188,0.255800,1.499619,1
72,1037246,0.212300,0.301926,1
73,427101,0.986700,0.412421,1
73,183043,0.955900,0.330553,1
73,1159275,0.937300,2.819775,1
73,305072,0.842300,1.357641,1
73,61014,0.458800,3.048570,1
73,671159,0.395900,2.821470,1
73,915217,0.352100,6.392057,1
73,549130,0.285900,1.890630,1
73,793188,0.252000,1.499619,1
73,1037246,0.213100,0.301926,1
74,427101,0.987100,0.412421,1
74,183043,0.955800,0.330553,1
74,1159275,0.938200,2.819775,1
74,305072,0.841300,1.357641,1
74,61014,0.460700,3.048570,1
74,671159,0.391700,2.821470,1
74,915217,0.359700,6.392057,1
74,549130,0.286700,1.890630,1
74,793188,0.256700,1.499619,1
74,1037246,0.215000,0.301926,1
75,427101,0.987800,0.412421,1
75,183043,0.953100,0.330553,1
75,1159275,0.937400,2.819775,1
75,305072,0.846100,1.357641,1
75,61014,0.454500,3.048570,1
75,671159,0.395800,2.821470,1
75,915217,0.356100,6.392057,1
75,549130,0.283100,1.890630,1
75,793188,0.258200,1.499619,1
75,1037246,0.222900,0.301926,1
76,427101,0.988400,0.412421,1
76,183043,0.954800,0.330553,1
76,1159275,0.937750,2.819775,1
76,305072,0.846400,1.357641,1
76,61014,0.453050,3.048570,1
76,671159,0.395200,2.821470,1
76,915217,0.359200,6.392057,1
76,549130,0.284950,1.890630,1
76,793188,0.257750,1.499619,1
76,1037246,0.221500,0.301926,1
77,427101,0.988400,0.412421,1
77,183043,0.954750,0.330553,1
77,1159275,0.936550,2.819775,1
77,305072,0.846750,1.357641,1
77,61014,0.447350,3.048570,1
77,671159,0.395100,2.821470,1
77,915217,0.360600,6.392057,1
77,549130,0.282600,1.890630,1
77,793188,0.259850,1.499619,1
77,1037246,0.219500,0.301926,1
78,427101,0.987950,0.412421,1
78,183043,0.955150,0.330553,1
78,1159275,0.935500,2.819775,1
78,305072,0.841500,1.357641,1
78,61014,0.448650,3.048570,1
78,671159,0.393100,2.821470,1
78,915217,0.359700,6.392057,1
78,549130,0.283800,1.890630,1
78,793188,0.256150,1.499619,1
78,1037246,0.221600,0.301926,1
79,427101,0.986900,0.412421,1
79,183043,0.956350,0.330553,1
79,1159275,0.935900,2.819775,1
79,305072,0.843000,1.357641,1
79,61014,0.448900,3.048570,1
79,671159,0.392400,2.821470,1
79,915217,0.353700,6.392057,1
79,549130,0.279200,1.890630,1
79,793188,0.254300,1.499619,1
79,1037246,0.222650,0.301926,1
80,427101,0.986200,0.412421,1
80,183043,0.955650,0.330553,1
80,1159275,0.936300,2.819775,1
80,305072,0.842350,1.357641,1
80,61014,0.449850,3.048570,1
80,671159,0.390800,2.821470,1
80,915217,0.349950,6.392057,1
80,549130,0.281100,1.890630,1
80,793188,0.252050,1.499619,1
80,1037246,0.220500,0.301926,1
81,427101,0.985050,0.412421,1
81,183043,0.954400,0.330553,1
81,1159275,0.934750,2.819775,1
81,305072,0.843200,1.357641,1
81,61014,0.451300,3.048570,1
81,671159,0.392500,2.821470,1
81,915217,0.357950,6.392057,1
81,549130,0.280000,1.890630,1
81,793188,0.254450,1.499619,1
81,1037246,0.221900,0.301926,1
82,427101,0.985300,0.412421,1
