Generation,Position,Frequency,Effect,Origin
1,610140,0.099650,0.088816,1
2,610140,0.096500,0.088816,1
3,610140,0.092650,0.088816,1
4,610140,0.090950,0.088816,1
5,610140,0.091550,0.088816,1
6,610140,0.091400,0.088816,1
7,610140,0.089100,0.088816,1
8,610140,0.088150,0.088816,1
9,610140,0.086000,0.088816,1
10,610140,0.083700,0.088816,1
11,610140,0.081400,0.088816,1
12,610140,0.079200,0.088816,1
13,610140,0.077000,0.088816,1
14,610140,0.076300,0.088816,1
15,610140,0.073800,0.088816,1
16,610140,0.076150,0.088816,1
17,610140,0.073150,0.088816,1
18,610140,0.072800,0.088816,1
19,610140,0.071000,0.088816,1
20,610140,0.071700,0.088816,1
21,610140,0.072550,0.088816,1
22,610140,0.067000,0.088816,1
23,610140,0.063700,0.088816,1
24,610140,0.062300,0.088816,1
25,610140,0.061100,0.088816,1
26,610140,0.058500,0.088816,1
27,610140,0.064500,0.088816,1
28,610140,0.061500,0.088816,1
29,610140,0.061500,0.088816,1
30,610140,0.058500,0.088816,1
31,610140,0.059000,0.088816,1
32,610140,0.064500,0.088816,1
33,610140,0.066500,0.088816,1
34,610140,0.066500,0.088816,1
35,610140,0.069000,0.088816,1
36,610140,0.074000,0.088816,1
37,610140,0.073500,0.088816,1
38,610140,0.074000,0.088816,1
39,610140,0.079000,0.088816,1
40,610140,0.072000,0.088816,1
41,610140,0.081000,0.088816,1
42,610140,0.083000,0.088816,1
43,610140,0.095000,0.088816,1
44,610140,0.091500,0.088816,1
45,610140,0.090500,0.088816,1
46,610140,0.090500,0.088816,1
47,610140,0.095000,0.088816,1
48,610140,0.099000,0.088816,1
49,610140,0.102000,0.088816,1
50,610140,0.105500,0.088816,1
51,610140,0.107300,0.088816,1
52,610140,0.107700,0.088816,1
53,610140,0.107100,0.088816,1
54,610140,0.107000,0.088816,1
55,610140,0.100100,0.088816,1
56,610140,0.097000,0.088816,1
57,610140,0.089600,0.088816,1
58,610140,0.085300,0.088816,1
59,610140,0.083900,0.088816,1
60,610140,0.078200,0.088816,1
61,610140,0.077700,0.088816,1
62,610140,0.072500,0.088816,1
63,610140,0.073800,0.088816,1
64,610140,0.076100,0.088816,1
65,610140,0.074300,0.088816,1
66,610140,0.075100,0.088816,1
67,610140,0.075500,0.088816,1
68,610140,0.076700,0.088816,1
69,610140,0.073300,0.088816,1
70,610140,0.071800,0.088816,1
71,610140,0.069700,0.088816,1
72,610140,0.071400,0.088816,1
73,610140,0.072400,0.088816,1
74,610140,0.070600,0.088816,1
75,610140,0.070800,0.088816,1
76,610140,0.071850,0.088816,1
77,610140,0.069200,0.088816,1
78,610140,0.069900,0.088816,1
79,610140,0.069350,0.088816,1
80,610140,0.070750,0.088816,1
81,610140,0.073650,0.088816,1
82,610140,0.074900,0.088816,1
83,610140,0.075450,0.088816,1
84,610140,0.074950,0.088816,1
85,610140,0.078450,0.088816,1
86,610140,0.079000,0.088816,1
87,610140,0.082200,0.088816,1
88,610140,0.081700,0.088816,1
89,610140,0.082700,0.088816,1
90,610140,0.082900,0.088816,1
91,610140,0.078650,0.088816,1
92,610140,0.078800,0.088816,1
93,610140,0.077350,0.088816,1
94,610140,0.078650,0.088816,1
95,610140,0.085000,0.088816,1
96,610140,0.087150,0.088816,1
97,610140,0.090000,0.088816,1
98,610140,0.092150,0.088816,1
99,610140,0.091650,0.088816,1
100,610140,0.093550,0.088816,1
101,610140,0.099000,0.088816,1
102,610140,0.099000,0.088816,1
103,610140,0.100000,0.088816,1
104,610140,0.091000,0.088816,1
105,610140,0.092000,0.088816,1
106,610140,0.089500,0.088816,1
107,610140,0.087500,0.088816,1
108,610140,0.087500,0.088816,1
109,610140,0.085500,0.088816,1
110,610140,0.084000,0.088816,1
111,610140,0.077000,0.088816,1
112,610140,0.081000,0.088816,1
113,610140,0.069500,0.088816,1
114,610140,0.068500,0.088816,1
115,610140,0.075000,0.088816,1
116,610140,0.077000,0.088816,1
117,610140,0.077000,0.088816,1
118,610140,0.078000,0.088816,1
119,610140,0.075500,0.088816,1
120,610140,0.068000,0.088816,1
121,610140,0.061500,0.088816,1
122,610140,0.052000,0.088816,1
123,610140,0.052000,0.088816,1
124,610140,0.041500,0.088816,1
125,610140,0.044000,0.088816,1
126,610140,0.045000,0.088816,1
127,610140,0.048400,0.088816,1
128,610140,0.048300,0.088816,1
129,610140,0.045600,0.088816,1
130,610140,0.041500,0.088816,1
131,610140,0.045000,0.088816,1
132,610140,0.046200,0.088816,1
133,610140,0.042900,0.088816,1
134,610140,0.042100,0.088816,1
135,610140,0.046200,0.088816,1
136,610140,0.047800,0.088816,1
137,610140,0.048000,0.088816,1
138,610140,0.047100,0.088816,1
139,610140,0.050200,0.088816,1
140,610140,0.052200,0.088816,1
141,610140,0.052300,0.088816,1
142,610140,0.057000,0.088816,1
143,610140,0.055500,0.088816,1
144,610140,0.055300,0.088816,1
145,610140,0.057200,0.088816,1
146,610140,0.058700,0.088816,1
147,610140,0.062200,0.088816,1
148,610140,0.062700,0.088816,1
149,610140,0.066400,0.088816,1
150,610140,0.067800,0.088816,1
151,610140,0.064650,0.088816,1
152,610140,0.062300,0.088816,1
153,610140,0.062450,0.088816,1
154,610140,0.059050,0.088816,1
155,610140,0.058000,0.088816,1
156,610140,0.056950,0.088816,1
157,610140,0.054900,0.088816,1
158,610140,0.052050,0.088816,1
159,610140,0.050500,0.088816,1
160,610140,0.048300,0.088816,1
161,610140,0.045800,0.088816,1
162,610140,0.044250,0.088816,1
163,610140,0.043350,0.088816,1
164,610140,0.042300,0.088816,1
165,610140,0.041250,0.088816,1
166,610140,0.040300,0.088816,1
167,610140,0.040100,0.088816,1
168,610140,0.039650,0.088816,1
169,610140,0.039100,0.088816,1
170,610140,0.037650,0.088816,1
171,610140,0.037550,0.088816,1
172,610140,0.037500,0.088816,1
173,610140,0.037450,0.088816,1
174,610140,0.035850,0.088816,1
175,610140,0.036400,0.088816,1
176,610140,0.036000,0.088816,1
177,610140,0.043500,0.088816,1
178,610140,0.044500,0.088816,1
179,610140,0.041500,0.088816,1
180,610140,0.042000,0.088816,1
181,610140,0.048000,0.088816,1
182,610140,0.045000,0.088816,1
183,610140,0.047000,0.088816,1
184,610140,0.049000,0.088816,1
185,610140,0.052500,0.088816,1
186,610140,0.052500,0.088816,1
187,610140,0.049500,0.088816,1
188,610140,0.043000,0.088816,1
189,610140,0.039500,0.088816,1
190,610140,0.041500,0.088816,1
191,610140,0.044500,0.088816,1
192,610140,0.032000,0.088816,1
193,610140,0.034500,0.088816,1
194,610140,0.039500,0.088816,1
195,610140,0.037500,0.088816,1
196,610140,0.041500,0.088816,1
197,610140,0.046500,0.088816,1
198,610140,0.049000,0.088816,1
199,610140,0.049000,0.088816,1
200,610140,0.054500,0.088816,1
201,610140,0.054900,0.088816,1
202,610140,0.052900,0.088816,1
203,610140,0.051300,0.088816,1
204,610140,0.051500,0.088816,1
205,610140,0.049900,0.088816,1
206,610140,0.049800,0.088816,1
207,610140,0.048600,0.088816,1
208,610140,0.045900,0.088816,1
209,610140,0.047300,0.088816,1
210,610140,0.048200,0.088816,1
211,610140,0.048700,0.088816,1
212,610140,0.047000,0.088816,1
213,610140,0.045700,0.088816,1
214,610140,0.045600,0.088816,1
215,610140,0.046100,0.088816,1
216,610140,0.048800,0.088816,1
217,610140,0.050600,0.088816,1
218,610140,0.049700,0.088816,1
219,610140,0.046100,0.088816,1
220,610140,0.044400,0.088816,1
221,610140,0.046000,0.088816,1
222,610140,0.043400,0.088816,1
223,610140,0.044000,0.088816,1
224,610140,0.045900,0.088816,1
225,610140,0.043400,0.088816,1
226,610140,0.044950,0.088816,1
227,610140,0.047250,0.088816,1
228,610140,0.048500,0.088816,1
229,610140,0.051700,0.088816,1
230,610140,0.051450,0.088816,1
231,610140,0.049200,0.088816,1
232,610140,0.048200,0.088816,1
233,610140,0.049750,0.088816,1
234,610140,0.052550,0.088816,1
235,610140,0.055700,0.088816,1
236,610140,0.054150,0.088816,1
237,610140,0.055200,0.088816,1
238,610140,0.054450,0.088816,1
239,610140,0.053850,0.088816,1
240,610140,0.051750,0.088816,1
241,610140,0.051350,0.088816,1
242,610140,0.053300,0.088816,1
243,610140,0.055200,0.088816,1
244,610140,0.054250,0.088816,1
245,610140,0.055150,0.088816,1
246,610140,0.058900,0.088816,1
247,610140,0.060450,0.088816,1
248,610140,0.064450,0.088816,1
249,610140,0.064800,0.088816,1
250,610140,0.064350,0.088816,1
251,610140,0.067500,0.088816,1
252,610140,0.068500,0.088816,1
253,610140,0.060500,0.088816,1
254,610140,0.055500,0.088816,1
255,610140,0.062500,0.088816,1
256,610140,0.065500,0.088816,1
257,610140,0.058500,0.088816,1
258,610140,0.046000,0.088816,1
259,610140,0.044500,0.088816,1
260,610140,0.042500,0.088816,1
261,610140,0.040000,0.088816,1
262,610140,0.041000,0.088816,1
263,610140,0.032000,0.088816,1
264,610140,0.034000,0.088816,1
265,610140,0.035500,0.088816,1
266,610140,0.035000,0.088816,1
267,610140,0.041500,0.088816,1
268,610140,0.033000,0.088816,1
269,610140,0.036500,0.088816,1
270,610140,0.030500,0.088816,1
271,610140,0.027500,0.088816,1
272,610140,0.024500,0.088816,1
273,610140,0.028000,0.088816,1
274,610140,0.029000,0.088816,1
275,610140,0.027000,0.088816,1
276,610140,0.026800,0.088816,1
277,610140,0.025600,0.088816,1
278,610140,0.027900,0.088816,1
279,610140,0.028800,0.088816,1
280,610140,0.032900,0.088816,1
281,610140,0.031200,0.088816,1
282,610140,0.033400,0.088816,1
283,610140,0.035000,0.088816,1
