Generation,Position,Frequency,Effect,Origin
1,915217,0.921650,0.512916,1
1,549130,0.780900,0.396039,1
1,1037246,0.722300,2.373807,1
1,793188,0.702300,0.688486,1
1,305072,0.630000,1.556883,1
1,183043,0.612900,2.078096,1
1,671159,0.435050,1.885420,1
1,427101,0.427050,0.219771,1
1,61014,0.075850,2.152129,1
1,1159275,0.013050,0.404206,1
2,915217,0.922350,0.512916,1
2,549130,0.781250,0.396039,1
2,1037246,0.723050,2.373807,1
2,793188,0.695500,0.688486,1
2,305072,0.630000,1.556883,1
2,183043,0.610750,2.078096,1
2,671159,0.440200,1.885420,1
2,427101,0.424100,0.219771,1
2,61014,0.077850,2.152129,1
2,1159275,0.013300,0.404206,1
3,915217,0.922850,0.512916,1
3,549130,0.781950,0.396039,1
3,1037246,0.717300,2.373807,1
3,793188,0.692800,0.688486,1
3,305072,0.619500,1.556883,1
3,183043,0.607150,2.078096,1
3,671159,0.443700,1.885420,1
3,427101,0.420400,0.219771,1
3,61014,0.078300,2.152129,1
3,1159275,0.013250,0.404206,1
4,915217,0.920050,0.512916,1
4,549130,0.779250,0.396039,1
4,1037246,0.719500,2.373807,1
4,793188,0.696700,0.688486,1
4,305072,0.614400,1.556883,1
4,183043,0.606250,2.078096,1
4,671159,0.438750,1.885420,1
4,427101,0.416800,0.219771,1
4,61014,0.076800,2.152129,1
4,1159275,0.013800,0.404206,1
5,915217,0.918500,0.512916,1
5,549130,0.779700,0.396039,1
5,1037246,0.715500,2.373807,1
5,793188,0.696150,0.688486,1
5,305072,0.610850,1.556883,1
5,183043,0.610500,2.078096,1
5,671159,0.435950,1.885420,1
5,427101,0.417800,0.219771,1
5,61014,0.077200,2.152129,1
5,1159275,0.014150,0.404206,1
6,915217,0.919850,0.512916,1
6,549130,0.780150,0.396039,1
6,1037246,0.715350,2.373807,1
6,793188,0.696850,0.688486,1
6,305072,0.615050,1.556883,1
6,183043,0.611100,2.078096,1
6,671159,0.428100,1.885420,1
6,427101,0.419000,0.219771,1
6,61014,0.076650,2.152129,1
6,1159275,0.013200,0.404206,1
7,915217,0.918150,0.512916,1
7,549130,0.778750,0.396039,1
7,1037246,0.716350,2.373807,1
7,793188,0.697450,0.688486,1
7,305072,0.614350,1.556883,1
7,183043,0.606050,2.078096,1
7,671159,0.429200,1.885420,1
7,427101,0.412750,0.219771,1
7,61014,0.075450,2.152129,1
7,1159275,0.012500,0.404206,1
8,915217,0.920300,0.512916,1
8,549130,0.779250,0.396039,1
8,1037246,0.712850,2.373807,1
8,793188,0.701000,0.688486,1
8,305072,0.607300,1.556883,1
8,183043,0.606100,2.078096,1
8,671159,0.427250,1.885420,1
8,427101,0.412000,0.219771,1
8,61014,0.076950,2.152129,1
8,1159275,0.012550,0.404206,1
9,915217,0.919900,0.512916,1
9,549130,0.780700,0.396039,1
9,1037246,0.719700,2.373807,1
9,793188,0.697700,0.688486,1
9,305072,0.604450,1.556883,1
9,183043,0.603400,2.078096,1
9,671159,0.428300,1.885420,1
9,427101,0.412400,0.219771,1
9,61014,0.075000,2.152129,1
9,1159275,0.012250,0.404206,1
10,915217,0.920250,0.512916,1
10,549130,0.782650,0.396039,1
10,1037246,0.713700,2.373807,1
10,793188,0.696000,0.688486,1
10,305072,0.607050,1.556883,1
10,183043,0.602050,2.078096,1
10,671159,0.426350,1.885420,1
10,427101,0.415550,0.219771,1
10,61014,0.077550,2.152129,1
10,1159275,0.012550,0.404206,1
11,915217,0.917950,0.512916,1
11,549130,0.785950,0.396039,1
11,1037246,0.714400,2.373807,1
11,793188,0.698700,0.688486,1
11,305072,0.610750,1.556883,1
11,183043,0.603800,2.078096,1
11,671159,0.426250,1.885420,1
11,427101,0.417850,0.219771,1
11,61014,0.077950,2.152129,1
11,1159275,0.012000,0.404206,1
12,915217,0.919650,0.512916,1
12,549130,0.782300,0.396039,1
12,1037246,0.710200,2.373807,1
12,793188,0.700150,0.688486,1
12,305072,0.612300,1.556883,1
12,183043,0.603900,2.078096,1
12,671159,0.425950,1.885420,1
12,427101,0.416300,0.219771,1
12,61014,0.078850,2.152129,1
12,1159275,0.011800,0.404206,1
13,915217,0.919550,0.512916,1
13,549130,0.785600,0.396039,1
13,1037246,0.707650,2.373807,1
13,793188,0.699150,0.688486,1
13,305072,0.609400,1.556883,1
13,183043,0.601100,2.078096,1
13,671159,0.420550,1.885420,1
13,427101,0.417400,0.219771,1
13,61014,0.077250,2.152129,1
13,1159275,0.012000,0.404206,1
14,915217,0.918950,0.512916,1
14,549130,0.781900,0.396039,1
14,1037246,0.706850,2.373807,1
14,793188,0.703300,0.688486,1
14,305072,0.605850,1.556883,1
14,183043,0.597250,2.078096,1
14,671159,0.415900,1.885420,1
14,427101,0.414150,0.219771,1
14,61014,0.075400,2.152129,1
14,1159275,0.011600,0.404206,1
15,915217,0.922350,0.512916,1
15,549130,0.774200,0.396039,1
15,1037246,0.701750,2.373807,1
15,793188,0.699950,0.688486,1
15,305072,0.608550,1.556883,1
15,183043,0.587050,2.078096,1
15,671159,0.414250,1.885420,1
15,427101,0.410800,0.219771,1
15,61014,0.074600,2.152129,1
15,1159275,0.012500,0.404206,1
16,915217,0.919500,0.512916,1
16,549130,0.778850,0.396039,1
16,1037246,0.705550,2.373807,1
16,793188,0.698700,0.688486,1
16,305072,0.606650,1.556883,1
16,183043,0.580250,2.078096,1
16,671159,0.413600,1.885420,1
16,427101,0.409850,0.219771,1
16,61014,0.077500,2.152129,1
16,1159275,0.012650,0.404206,1
17,915217,0.916550,0.512916,1
17,549130,0.781600,0.396039,1
17,1037246,0.702750,2.373807,1
17,793188,0.700600,0.688486,1
