Generation,Position,Frequency,Effect,Origin
1,610140,0.715950,0.295933,1
2,610140,0.712200,0.295933,1
3,610140,0.711800,0.295933,1
4,610140,0.710700,0.295933,1
5,610140,0.711300,0.295933,1
6,610140,0.713000,0.295933,1
7,610140,0.710300,0.295933,1
8,610140,0.710650,0.295933,1
9,610140,0.707100,0.295933,1
10,610140,0.705850,0.295933,1
11,610140,0.701150,0.295933,1
12,610140,0.695400,0.295933,1
13,610140,0.694250,0.295933,1
14,610140,0.692050,0.295933,1
15,610140,0.692650,0.295933,1
16,610140,0.686700,0.295933,1
17,610140,0.680600,0.295933,1
18,610140,0.676250,0.295933,1
19,610140,0.670250,0.295933,1
20,610140,0.667650,0.295933,1
21,610140,0.665400,0.295933,1
22,610140,0.667250,0.295933,1
23,610140,0.670250,0.295933,1
24,610140,0.666800,0.295933,1
25,610140,0.665000,0.295933,1
26,610140,0.688500,0.295933,1
27,610140,0.697000,0.295933,1
28,610140,0.706500,0.295933,1
29,610140,0.689000,0.295933,1
30,610140,0.676000,0.295933,1
31,610140,0.670000,0.295933,1
32,610140,0.684500,0.295933,1
33,610140,0.689000,0.295933,1
34,610140,0.687000,0.295933,1
35,610140,0.682500,0.295933,1
36,610140,0.697500,0.295933,1
37,610140,0.710500,0.295933,1
38,610140,0.722500,0.295933,1
39,610140,0.742000,0.295933,1
40,610140,0.745000,0.295933,1
41,610140,0.743500,0.295933,1
42,610140,0.744500,0.295933,1
43,610140,0.743000,0.295933,1
44,610140,0.740500,0.295933,1
45,610140,0.735000,0.295933,1
46,610140,0.737500,0.295933,1
47,610140,0.747500,0.295933,1
48,610140,0.762500,0.295933,1
49,610140,0.744500,0.295933,1
50,610140,0.753500,0.295933,1
51,610140,0.750500,0.295933,1
52,610140,0.746700,0.295933,1
53,610140,0.745800,0.295933,1
54,610140,0.740700,0.295933,1
55,610140,0.741200,0.295933,1
56,610140,0.737700,0.295933,1
57,610140,0.740800,0.295933,1
58,610140,0.753400,0.295933,1
59,610140,0.743300,0.295933,1
60,610140,0.738100,0.295933,1
61,610140,0.735600,0.295933,1
62,610140,0.733500,0.295933,1
63,610140,0.727900,0.295933,1
64,610140,0.717300,0.295933,1
65,610140,0.718200,0.295933,1
66,610140,0.720000,0.295933,1
67,610140,0.707600,0.295933,1
68,610140,0.708000,0.295933,1
69,610140,0.707300,0.295933,1
70,610140,0.704100,0.295933,1
71,610140,0.702900,0.295933,1
72,610140,0.708200,0.295933,1
73,610140,0.697800,0.295933,1
74,610140,0.693900,0.295933,1
75,610140,0.692900,0.295933,1
76,610140,0.694250,0.295933,1
77,610140,0.701650,0.295933,1
78,610140,0.699000,0.295933,1
79,610140,0.701350,0.295933,1
80,610140,0.708350,0.295933,1
81,610140,0.706550,0.295933,1
82,610140,0.707250,0.295933,1
83,610140,0.707300,0.295933,1
84,610140,0.705750,0.295933,1
85,610140,0.705850,0.295933,1
86,610140,0.701550,0.295933,1
87,610140,0.704550,0.295933,1
88,610140,0.711900,0.295933,1
89,610140,0.714650,0.295933,1
90,610140,0.708950,0.295933,1
91,610140,0.709300,0.295933,1
92,610140,0.710900,0.295933,1
93,610140,0.710400,0.295933,1
94,610140,0.713300,0.295933,1
95,610140,0.714200,0.295933,1
96,610140,0.717350,0.295933,1
