Generation,Position,Frequency,Effect,Origin
11,427101,0.841250,0.937894,1
11,305072,0.689450,0.484761,1
11,549130,0.647300,0.378731,1
11,1159275,0.465500,0.184616,1
11,915217,0.197350,0.756137,1
11,671159,0.108100,0.144584,1
11,61014,0.005150,1.050229,1
12,183043,0.921550,0.937338,1
12,1037246,0.918450,0.596250,1
12,793188,0.886250,0.075136,1
12,427101,0.842750,0.937894,1
12,305072,0.685250,0.484761,1
12,549130,0.647100,0.378731,1
12,1159275,0.470500,0.184616,1
12,915217,0.195200,0.756137,1
12,671159,0.105650,0.144584,1
12,61014,0.005400,1.050229,1
13,183043,0.923200,0.937338,1
13,1037246,0.919200,0.596250,1
13,793188,0.888150,0.075136,1
13,427101,0.844250,0.937894,1
13,305072,0.682700,0.484761,1
13,549130,0.650750,0.378731,1
13,1159275,0.467900,0.184616,1
13,915217,0.199250,0.756137,1
13,671159,0.109300,0.144584,1
13,61014,0.004950,1.050229,1
14,183043,0.925400,0.937338,1
14,1037246,0.916400,0.596250,1
14,793188,0.889250,0.075136,1
14,427101,0.840900,0.937894,1
14,305072,0.688250,0.484761,1
14,549130,0.644200,0.378731,1
14,1159275,0.462400,0.184616,1
14,915217,0.198000,0.756137,1
14,671159,0.110450,0.144584,1
14,61014,0.003800,1.050229,1
15,183043,0.925500,0.937338,1
15,1037246,0.918350,0.596250,1
15,793188,0.885550,0.075136,1
15,427101,0.842750,0.937894,1
15,305072,0.690650,0.484761,1
15,549130,0.641500,0.378731,1
15,1159275,0.463300,0.184616,1
15,915217,0.197500,0.756137,1
15,671159,0.110750,0.144584,1
15,61014,0.003600,1.050229,1
16,183043,0.924150,0.937338,1
16,1037246,0.919200,0.596250,1
16,793188,0.887950,0.075136,1
16,427101,0.843550,0.937894,1
16,305072,0.691800,0.484761,1
16,549130,0.644500,0.378731,1
16,1159275,0.460650,0.184616,1
16,915217,0.199150,0.756137,1
16,671159,0.109550,0.144584,1
16,61014,0.004000,1.050229,1
17,183043,0.924350,0.937338,1
17,1037246,0.920850,0.596250,1
17,793188,0.892700,0.075136,1
17,427101,0.841850,0.937894,1
17,305072,0.698700,0.484761,1
17,549130,0.653100,0.378731,1
17,1159275,0.467500,0.184616,1
17,915217,0.202350,0.756137,1
17,671159,0.106050,0.144584,1
17,61014,0.003750,1.050229,1
18,183043,0.921900,0.937338,1
18,1037246,0.917900,0.596250,1
18,793188,0.894450,0.075136,1
18,427101,0.845550,0.937894,1
18,305072,0.697650,0.484761,1
18,549130,0.656050,0.378731,1
18,1159275,0.466650,0.184616,1
18,915217,0.202100,0.756137,1
18,671159,0.107100,0.144584,1
18,61014,0.004000,1.050229,1
19,183043,0.922700,0.937338,1
19,1037246,0.919000,0.596250,1
19,793188,0.893650,0.075136,1
19,427101,0.843100,0.937894,1
19,305072,0.697250,0.484761,1
19,549130,0.655200,0.378731,1
19,1159275,0.467950,0.184616,1
19,915217,0.201650,0.756137,1
19,671159,0.106650,0.144584,1
19,61014,0.004250,1.050229,1
20,183043,0.921500,0.937338,1
20,1037246,0.919100,0.596250,1
20,793188,0.893450,0.075136,1
20,427101,0.848050,0.937894,1
20,305072,0.703700,0.484761,1
20,549130,0.656850,0.378731,1
20,1159275,0.466200,0.184616,1
20,915217,0.201450,0.756137,1
20,671159,0.105500,0.144584,1
20,61014,0.004100,1.050229,1
21,183043,0.924400,0.937338,1
21,1037246,0.919950,0.596250,1
21,793188,0.892450,0.075136,1
21,427101,0.847600,0.937894,1
21,305072,0.698450,0.484761,1
21,549130,0.658000,0.378731,1
21,1159275,0.467200,0.184616,1
21,915217,0.201900,0.756137,1
21,671159,0.105900,0.144584,1
21,61014,0.004050,1.050229,1
22,183043,0.925700,0.937338,1
22,1037246,0.922200,0.596250,1
22,793188,0.894150,0.075136,1
22,427101,0.846300,0.937894,1
22,305072,0.704800,0.484761,1
22,549130,0.655700,0.378731,1
22,1159275,0.477950,0.184616,1
22,915217,0.202300,0.756137,1
22,671159,0.107850,0.144584,1
22,61014,0.003500,1.050229,1
23,183043,0.923000,0.937338,1
23,1037246,0.921100,0.596250,1
23,793188,0.891950,0.075136,1
23,427101,0.845500,0.937894,1
23,305072,0.705250,0.484761,1
23,549130,0.655750,0.378731,1
23,1159275,0.481950,0.184616,1
23,915217,0.205500,0.756137,1
23,671159,0.105500,0.144584,1
23,61014,0.004100,1.050229,1
24,183043,0.925300,0.937338,1
24,1037246,0.920500,0.596250,1
24,793188,0.893750,0.075136,1
24,427101,0.846200,0.937894,1
24,305072,0.711400,0.484761,1
24,549130,0.653350,0.378731,1
24,1159275,0.481050,0.184616,1
24,915217,0.208100,0.756137,1
24,671159,0.102850,0.144584,1
24,61014,0.004200,1.050229,1
25,183043,0.927650,0.937338,1
25,1037246,0.920550,0.596250,1
25,793188,0.895350,0.075136,1
25,427101,0.846600,0.937894,1
25,305072,0.704700,0.484761,1
25,549130,0.653650,0.378731,1
25,1159275,0.476750,0.184616,1
25,915217,0.209650,0.756137,1
25,671159,0.105750,0.144584,1
25,61014,0.002800,1.050229,1
26,183043,0.927000,0.937338,1
26,1037246,0.919000,0.596250,1
26,793188,0.895500,0.075136,1
26,427101,0.842500,0.937894,1
26,305072,0.701100,0.484761,1
26,549130,0.658600,0.378731,1
26,1159275,0.477750,0.184616,1
26,915217,0.209150,0.756137,1
26,671159,0.102300,0.144584,1
26,61014,0.003000,1.050229,1
27,183043,0.927550,0.937338,1
27,1037246,0.919550,0.596250,1
27,793188,0.894850,0.075136,1
27,427101,0.844600,0.937894,1
27,305072,0.703250,0.484761,1
27,549130,0.655200,0.378731,1
27,1159275,0.476400,0.184616,1
27,915217,0.207250,0.756137,1
27,671159,0.103000,0.144584,1
27,61014,0.003050,1.050229,1
28,183043,0.926850,0.937338,1
28,1037246,0.921150,0.596250,1
28,793188,0.896750,0.075136,1
28,427101,0.846100,0.937894,1
28,305072,0.700200,0.484761,1
28,549130,0.655500,0.378731,1
28,1159275,0.488900,0.184616,1
28,915217,0.204700,0.756137,1
28,671159,0.100600,0.144584,1
28,61014,0.002450,1.050229,1
29,183043,0.924650,0.937338,1
29,1037246,0.920550,0.596250,1
29,793188,0.895400,0.075136,1
29,427101,0.846700,0.937894,1
29,305072,0.701550,0.484761,1
29,549130,0.651450,0.378731,1
29,1159275,0.492800,0.184616,1
29,915217,0.198950,0.756137,1
29,671159,0.103850,0.144584,1
29,61014,0.002800,1.050229,1
30,183043,0.924300,0.937338,1
30,1037246,0.920200,0.596250,1
30,793188,0.894900,0.075136,1
30,427101,0.847000,0.937894,1
30,305072,0.702250,0.484761,1
30,549130,0.648700,0.378731,1
30,1159275,0.497200,0.184616,1
30,915217,0.193050,0.756137,1
30,671159,0.100400,0.144584,1
30,61014,0.002850,1.050229,1
31,183043,0.923400,0.937338,1
31,1037246,0.921200,0.596250,1
31,793188,0.894800,0.075136,1
31,427101,0.850500,0.937894,1
31,305072,0.700800,0.484761,1
31,549130,0.646850,0.378731,1
31,1159275,0.499900,0.184616,1
31,915217,0.188850,0.756137,1
31,671159,0.098400,0.144584,1
31,61014,0.003500,1.050229,1
32,183043,0.922150,0.937338,1
32,1037246,0.919700,0.596250,1
32,793188,0.895050,0.075136,1
32,427101,0.849500,0.937894,1
32,305072,0.699250,0.484761,1
32,549130,0.647450,0.378731,1
32,1159275,0.492750,0.184616,1
32,915217,0.187200,0.756137,1
32,671159,0.096800,0.144584,1
32,61014,0.003050,1.050229,1
33,183043,0.922150,0.937338,1
33,1037246,0.919250,0.596250,1
33,793188,0.892650,0.075136,1
33,427101,0.849500,0.937894,1
33,305072,0.700050,0.484761,1
33,549130,0.653650,0.378731,1
33,1159275,0.493200,0.184616,1
33,915217,0.184250,0.756137,1
33,671159,0.101250,0.144584,1
33,61014,0.002250,1.050229,1
34,183043,0.922550,0.937338,1
34,1037246,0.919800,0.596250,1
34,793188,0.891400,0.075136,1
34,427101,0.847200,0.937894,1
34,305072,0.703950,0.484761,1
34,549130,0.654850,0.378731,1
34,1159275,0.495600,0.184616,1
34,915217,0.178050,0.756137,1
34,671159,0.099500,0.144584,1
34,61014,0.002350,1.050229,1
35,183043,0.920700,0.937338,1
35,1037246,0.917850,0.596250,1
35,793188,0.891700,0.075136,1
35,427101,0.846000,0.937894,1
35,305072,0.702250,0.484761,1
35,549130,0.654900,0.378731,1
35,1159275,0.495150,0.184616,1
35,915217,0.176950,0.756137,1
35,671159,0.100100,0.144584,1
35,61014,0.001900,1.050229,1
36,183043,0.918550,0.937338,1
36,1037246,0.917050,0.596250,1
36,793188,0.891300,0.075136,1
36,427101,0.839950,0.937894,1
36,305072,0.708500,0.484761,1
36,549130,0.658600,0.378731,1
36,1159275,0.498950,0.184616,1
36,915217,0.175150,0.756137,1
36,671159,0.101700,0.144584,1
36,61014,0.001900,1.050229,1
37,183043,0.918200,0.937338,1
37,1037246,0.913750,0.596250,1
37,793188,0.890300,0.075136,1
37,427101,0.842900,0.937894,1
37,305072,0.700450,0.484761,1
37,549130,0.657100,0.378731,1
37,1159275,0.488700,0.184616,1
37,915217,0.172100,0.756137,1
37,671159,0.102100,0.144584,1
37,61014,0.001800,1.050229,1
38,183043,0.919550,0.937338,1
38,1037246,0.916050,0.596250,1
38,793188,0.890200,0.075136,1
38,427101,0.845600,0.937894,1
38,305072,0.702800,0.484761,1
38,549130,0.653300,0.378731,1
38,1159275,0.492350,0.184616,1
38,915217,0.166300,0.756137,1
38,671159,0.100000,0.144584,1
38,61014,0.001550,1.050229,1
39,183043,0.919850,0.937338,1
39,1037246,0.914650,0.596250,1
39,793188,0.887550,0.075136,1
39,427101,0.843100,0.937894,1
39,305072,0.700750,0.484761,1
39,549130,0.653450,0.378731,1
39,1159275,0.496000,0.184616,1
39,915217,0.166300,0.756137,1
39,671159,0.101350,0.144584,1
39,61014,0.001550,1.050229,1
40,183043,0.916000,0.937338,1
40,1037246,0.914450,0.596250,1
40,793188,0.886250,0.075136,1
40,427101,0.840700,0.937894,1
40,305072,0.696800,0.484761,1
40,549130,0.658350,0.378731,1
40,1159275,0.490900,0.184616,1
40,915217,0.164200,0.756137,1
40,671159,0.101000,0.144584,1
40,61014,0.001300,1.050229,1
41,183043,0.917300,0.937338,1
41,1037246,0.911500,0.596250,1
41,793188,0.886750,0.075136,1
41,427101,0.841050,0.937894,1
41,305072,0.692000,0.484761,1
41,549130,0.658300,0.378731,1
41,1159275,0.487300,0.184616,1
41,915217,0.164000,0.756137,1
41,671159,0.100850,0.144584,1
41,61014,0.001050,1.050229,1
42,183043,0.916300,0.937338,1
42,1037246,0.909400,0.596250,1
42,793188,0.888450,0.075136,1
42,427101,0.844200,0.937894,1
42,305072,0.693600,0.484761,1
42,549130,0.659000,0.378731,1
42,1159275,0.482800,0.184616,1
42,915217,0.162650,0.756137,1
42,671159,0.101500,0.144584,1
42,61014,0.000800,1.050229,1
43,183043,0.914500,0.937338,1
43,1037246,0.908000,0.596250,1
43,793188,0.889450,0.075136,1
43,427101,0.843800,0.937894,1
43,305072,0.692300,0.484761,1
43,549130,0.662600,0.378731,1
43,1159275,0.480900,0.184616,1
43,915217,0.162300,0.756137,1
43,671159,0.101650,0.144584,1
43,61014,0.000850,1.050229,1
44,183043,0.916500,0.937338,1
44,1037246,0.906200,0.596250,1
44,793188,0.891650,0.075136,1
44,427101,0.842250,0.937894,1
44,305072,0.691800,0.484761,1
44,549130,0.660600,0.378731,1
44,1159275,0.477450,0.184616,1
44,915217,0.160250,0.756137,1
44,671159,0.105350,0.144584,1
44,61014,0.000900,1.050229,1
45,183043,0.915250,0.937338,1
45,1037246,0.905150,0.596250,1
45,793188,0.889450,0.075136,1
45,427101,0.847100,0.937894,1
45,305072,0.687750,0.484761,1
45,549130,0.655800,0.378731,1
45,1159275,0.471900,0.184616,1
45,915217,0.158050,0.756137,1
45,671159,0.110000,0.144584,1
45,61014,0.001550,1.050229,1
46,183043,0.915400,0.937338,1
46,1037246,0.903700,0.596250,1
46,793188,0.890800,0.075136,1
46,427101,0.847200,0.937894,1
46,305072,0.687000,0.484761,1
46,549130,0.653350,0.378731,1
46,1159275,0.469700,0.184616,1
46,915217,0.155650,0.756137,1
46,671159,0.109850,0.144584,1
46,61014,0.001400,1.050229,1
47,183043,0.910350,0.937338,1
47,1037246,0.902600,0.596250,1
47,793188,0.891550,0.075136,1
47,427101,0.850350,0.937894,1
47,305072,0.683450,0.484761,1
47,549130,0.655250,0.378731,1
47,1159275,0.464000,0.184616,1
47,915217,0.150450,0.756137,1
47,671159,0.108400,0.144584,1
47,61014,0.001250,1.050229,1
48,183043,0.910750,0.937338,1
48,1037246,0.903350,0.596250,1
48,793188,0.891900,0.075136,1
48,427101,0.850450,0.937894,1
48,305072,0.684800,0.484761,1
48,549130,0.656800,0.378731,1
48,1159275,0.463350,0.184616,1
48,915217,0.149000,0.756137,1
48,671159,0.106900,0.144584,1
48,61014,0.001350,1.050229,1
49,183043,0.907950,0.937338,1
49,1037246,0.899250,0.596250,1
49,793188,0.889550,0.075136,1
49,427101,0.854000,0.937894,1
49,305072,0.686650,0.484761,1
49,549130,0.651800,0.378731,1
49,1159275,0.460050,0.184616,1
49,915217,0.146450,0.756137,1
49,671159,0.109200,0.144584,1
49,61014,0.001200,1.050229,1
50,183043,0.908550,0.937338,1
50,1037246,0.901100,0.596250,1
50,793188,0.888250,0.075136,1
50,427101,0.851050,0.937894,1
50,305072,0.680500,0.484761,1
50,549130,0.652400,0.378731,1
50,1159275,0.456650,0.184616,1
50,915217,0.144250,0.756137,1
50,671159,0.108650,0.144584,1
50,61014,0.001200,1.050229,1
51,183043,0.910200,0.937338,1
51,1037246,0.902400,0.596250,1
51,793188,0.889900,0.075136,1
51,427101,0.852700,0.937894,1
51,305072,0.677650,0.484761,1
51,549130,0.652800,0.378731,1
51,1159275,0.463100,0.184616,1
51,915217,0.145850,0.756137,1
51,671159,0.104550,0.144584,1
51,61014,0.001300,1.050229,1
52,183043,0.911300,0.937338,1
52,1037246,0.902050,0.596250,1
52,793188,0.888950,0.075136,1
52,427101,0.853400,0.937894,1
52,305072,0.680750,0.484761,1
52,549130,0.650900,0.378731,1
52,1159275,0.463750,0.184616,1
52,915217,0.146200,0.756137,1
52,671159,0.105000,0.144584,1
52,61014,0.001350,1.050229,1
53,183043,0.910000,0.937338,1
53,1037246,0.901450,0.596250,1
53,793188,0.891200,0.075136,1
53,427101,0.851000,0.937894,1
53,305072,0.683850,0.484761,1
53,549130,0.645750,0.378731,1
53,1159275,0.462250,0.184616,1
53,915217,0.147450,0.756137,1
53,671159,0.107900,0.144584,1
53,61014,0.001250,1.050229,1
54,183043,0.913100,0.937338,1
54,1037246,0.898200,0.596250,1
54,793188,0.891900,0.075136,1
54,427101,0.847050,0.937894,1
54,305072,0.683800,0.484761,1
54,549130,0.647600,0.378731,1
54,1159275,0.456800,0.184616,1
54,915217,0.152200,0.756137,1
54,671159,0.109350,0.144584,1
54,61014,0.001200,1.050229,1
55,183043,0.914500,0.937338,1
55,1037246,0.897700,0.596250,1
55,793188,0.892600,0.075136,1
55,427101,0.849650,0.937894,1
55,305072,0.681850,0.484761,1
55,549130,0.646800,0.378731,1
55,1159275,0.455800,0.184616,1
55,915217,0.154750,0.756137,1
55,671159,0.111800,0.144584,1
55,61014,0.001400,1.050229,1
56,183043,0.916200,0.937338,1
56,1037246,0.898700,0.596250,1
56,793188,0.894550,0.075136,1
56,427101,0.848800,0.937894,1
56,305072,0.681200,0.484761,1
56,549130,0.639350,0.378731,1
56,1159275,0.455800,0.184616,1
56,915217,0.160000,0.756137,1
56,671159,0.115350,0.144584,1
56,61014,0.001200,1.050229,1
57,183043,0.915550,0.937338,1
57,1037246,0.898300,0.596250,1
57,793188,0.894550,0.075136,1
57,427101,0.849200,0.937894,1
57,305072,0.683050,0.484761,1
57,549130,0.640050,0.378731,1
57,1159275,0.455250,0.184616,1
57,915217,0.158650,0.756137,1
57,671159,0.113700,0.144584,1
57,61014,0.001150,1.050229,1
58,183043,0.921000,0.937338,1
58,1037246,0.901750,0.596250,1
58,793188,0.894900,0.075136,1
58,427101,0.854850,0.937894,1
58,305072,0.678850,0.484761,1
58,549130,0.646100,0.378731,1
58,1159275,0.454250,0.184616,1
58,915217,0.156300,0.756137,1
58,671159,0.118650,0.144584,1
58,61014,0.001050,1.050229,1
59,183043,0.921400,0.937338,1
59,1037246,0.901150,0.596250,1
59,793188,0.894050,0.075136,1
59,427101,0.861650,0.937894,1
59,305072,0.677150,0.484761,1
59,549130,0.650700,0.378731,1
59,1159275,0.458650,0.184616,1
59,915217,0.155900,0.756137,1
59,671159,0.118850,0.144584,1
59,61014,0.000900,1.050229,1
60,183043,0.921400,0.937338,1
60,1037246,0.904700,0.596250,1
60,793188,0.893700,0.075136,1
60,427101,0.862900,0.937894,1
60,305072,0.673150,0.484761,1
60,549130,0.657100,0.378731,1
60,1159275,0.461050,0.184616,1
60,915217,0.156650,0.756137,1
60,671159,0.119650,0.144584,1
60,61014,0.001050,1.050229,1
61,183043,0.923250,0.937338,1
61,1037246,0.909850,0.596250,1
61,793188,0.893600,0.075136,1
61,427101,0.868050,0.937894,1
61,305072,0.671000,0.484761,1
61,549130,0.656300,0.378731,1
61,1159275,0.465550,0.184616,1
61,915217,0.158300,0.756137,1
61,671159,0.124200,0.144584,1
61,61014,0.001600,1.050229,1
62,183043,0.922800,0.937338,1
62,1037246,0.910900,0.596250,1
62,793188,0.887950,0.075136,1
62,427101,0.872200,0.937894,1
62,305072,0.672250,0.484761,1
62,549130,0.658500,0.378731,1
62,1159275,0.465200,0.184616,1
62,915217,0.160700,0.756137,1
62,671159,0.119000,0.144584,1
62,61014,0.001850,1.050229,1
63,183043,0.924950,0.937338,1
63,1037246,0.911700,0.596250,1
63,793188,0.885900,0.075136,1
63,427101,0.870150,0.937894,1
63,305072,0.676700,0.484761,1
63,549130,0.655300,0.378731,1
63,1159275,0.464250,0.184616,1
63,915217,0.165150,0.756137,1
63,671159,0.118550,0.144584,1
63,61014,0.001700,1.050229,1
64,183043,0.922100,0.937338,1
64,1037246,0.909150,0.596250,1
64,793188,0.884050,0.075136,1
64,427101,0.869250,0.937894,1
64,305072,0.679850,0.484761,1
64,549130,0.656850,0.378731,1
64,1159275,0.461750,0.184616,1
64,915217,0.165850,0.756137,1
64,671159,0.118000,0.144584,1
64,61014,0.001400,1.050229,1
65,183043,0.921800,0.937338,1
65,1037246,0.910800,0.596250,1
65,793188,0.882500,0.075136,1
65,427101,0.871850,0.937894,1
65,305072,0.682200,0.484761,1
65,549130,0.651300,0.378731,1
65,1159275,0.454750,0.184616,1
65,915217,0.169000,0.756137,1
65,671159,0.119650,0.144584,1
65,61014,0.001550,1.050229,1
66,183043,0.921950,0.937338,1
66,1037246,0.910400,0.596250,1
66,793188,0.881750,0.075136,1
66,427101,0.877950,0.937894,1
66,305072,0.678550,0.484761,1
66,549130,0.652850,0.378731,1
66,1159275,0.455350,0.184616,1
66,915217,0.167750,0.756137,1
66,671159,0.122050,0.144584,1
66,61014,0.001450,1.050229,1
67,183043,0.919250,0.937338,1
67,1037246,0.910500,0.596250,1
67,427101,0.880550,0.937894,1
67,793188,0.879150,0.075136,1
67,305072,0.677100,0.484761,1
67,549130,0.655100,0.378731,1
67,1159275,0.455250,0.184616,1
67,915217,0.166300,0.756137,1
67,671159,0.122900,0.144584,1
67,61014,0.002000,1.050229,1
68,183043,0.923350,0.937338,1
68,1037246,0.910200,0.596250,1
68,427101,0.883950,0.937894,1
68,793188,0.874750,0.075136,1
68,305072,0.678550,0.484761,1
68,549130,0.653700,0.378731,1
68,1159275,0.455000,0.184616,1
68,915217,0.170950,0.756137,1
68,671159,0.119550,0.144584,1
68,61014,0.002200,1.050229,1
69,183043,0.925900,0.937338,1
69,1037246,0.911550,0.596250,1
69,427101,0.886650,0.937894,1
69,793188,0.876900,0.075136,1
69,305072,0.677200,0.484761,1
69,549130,0.657100,0.378731,1
69,1159275,0.461200,0.184616,1
69,915217,0.170400,0.756137,1
69,671159,0.118900,0.144584,1
69,61014,0.002100,1.050229,1
70,183043,0.927000,0.937338,1
70,1037246,0.913400,0.596250,1
70,427101,0.886700,0.937894,1
70,793188,0.877100,0.075136,1
70,305072,0.680600,0.484761,1
70,549130,0.661450,0.378731,1
70,1159275,0.460700,0.184616,1
70,915217,0.170300,0.756137,1
70,671159,0.122600,0.144584,1
70,61014,0.002050,1.050229,1
71,183043,0.925950,0.937338,1
71,1037246,0.913150,0.596250,1
71,427101,0.890450,0.937894,1
71,793188,0.877650,0.075136,1
71,305072,0.679650,0.484761,1
71,549130,0.667500,0.378731,1
71,1159275,0.462050,0.184616,1
71,915217,0.167900,0.756137,1
71,671159,0.122350,0.144584,1
71,61014,0.002150,1.050229,1
72,183043,0.927000,0.937338,1
72,1037246,0.912500,0.596250,1
72,427101,0.892450,0.937894,1
72,793188,0.880850,0.075136,1
72,305072,0.676600,0.484761,1
72,549130,0.668550,0.378731,1
72,1159275,0.461700,0.184616,1
72,915217,0.167350,0.756137,1
72,671159,0.125150,0.144584,1
72,61014,0.001750,1.050229,1
73,183043,0.924950,0.937338,1
73,1037246,0.912550,0.596250,1
73,427101,0.893100,0.937894,1
73,793188,0.883500,0.075136,1
73,305072,0.674250,0.484761,1
73,549130,0.671050,0.378731,1
73,1159275,0.460950,0.184616,1
73,915217,0.171500,0.756137,1
73,671159,0.124700,0.144584,1
73,61014,0.001300,1.050229,1
74,183043,0.923800,0.937338,1
74,1037246,0.913200,0.596250,1
74,427101,0.892150,0.937894,1
74,793188,0.882050,0.075136,1
74,549130,0.679400,0.378731,1
74,305072,0.673150,0.484761,1
74,1159275,0.469550,0.184616,1
74,915217,0.174950,0.756137,1
74,671159,0.122200,0.144584,1
74,61014,0.001700,1.050229,1
75,183043,0.926550,0.937338,1
75,1037246,0.915650,0.596250,1
75,427101,0.894200,0.937894,1
75,793188,0.877800,0.075136,1
75,549130,0.676600,0.378731,1
75,305072,0.676550,0.484761,1
75,1159275,0.472900,0.184616,1
75,915217,0.176700,0.756137,1
75,671159,0.120650,0.144584,1
75,61014,0.002000,1.050229,1
76,183043,0.927550,0.937338,1
76,1037246,0.915800,0.596250,1
76,427101,0.893550,0.937894,1
76,793188,0.875700,0.075136,1
76,549130,0.679800,0.378731,1
76,305072,0.678850,0.484761,1
76,1159275,0.478300,0.184616,1
76,915217,0.174400,0.756137,1
76,671159,0.120450,0.144584,1
76,61014,0.002100,1.050229,1
77,183043,0.928050,0.937338,1
77,1037246,0.916450,0.596250,1
77,427101,0.893100,0.937894,1
77,793188,0.880900,0.075136,1
77,549130,0.681400,0.378731,1
77,305072,0.674150,0.484761,1
77,1159275,0.478850,0.184616,1
77,915217,0.174450,0.756137,1
77,671159,0.120100,0.144584,1
77,61014,0.001900,1.050229,1
78,183043,0.924350,0.937338,1
78,1037246,0.921100,0.596250,1
78,427101,0.895500,0.937894,1
78,793188,0.878800,0.075136,1
78,549130,0.681000,0.378731,1
78,305072,0.673050,0.484761,1
78,1159275,0.476250,0.184616,1
78,915217,0.172050,0.756137,1
78,671159,0.115400,0.144584,1
78,61014,0.002250,1.050229,1
79,1037246,0.920050,0.596250,1
79,183043,0.919350,0.937338,1
79,427101,0.899100,0.937894,1
79,793188,0.880350,0.075136,1
79,549130,0.675600,0.378731,1
79,305072,0.672250,0.484761,1
79,1159275,0.477850,0.184616,1
79,915217,0.167350,0.756137,1
79,671159,0.112600,0.144584,1
79,61014,0.002050,1.050229,1
80,1037246,0.922900,0.596250,1
80,183043,0.917400,0.937338,1
80,427101,0.898600,0.937894,1
80,793188,0.879000,0.075136,1
80,549130,0.675600,0.378731,1
80,305072,0.675250,0.484761,1
80,1159275,0.485800,0.184616,1
80,915217,0.165350,0.756137,1
80,671159,0.113200,0.144584,1
80,61014,0.002150,1.050229,1
81,1037246,0.922450,0.596250,1
81,183043,0.917550,0.937338,1
81,427101,0.896600,0.937894,1
81,793188,0.882850,0.075136,1
81,549130,0.674550,0.378731,1
81,305072,0.673800,0.484761,1
81,1159275,0.489200,0.184616,1
81,915217,0.162450,0.756137,1
81,671159,0.113800,0.144584,1
81,61014,0.001700,1.050229,1
82,1037246,0.923400,0.596250,1
